Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Fioul - TAC;Fioul - Cogén.;Fioul - Autres;Gaz - TAC;Gaz - Cogén.;Gaz - CCG;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz;
2018-01-01;00:00;61127;56800;58900;164;36;2462;42054;10799;-1;8012;-1054;1169;-2512;21;10;90;53;-1;2159;224;80;5997;1624;391;600;291;277;
2018-01-01;00:15;;56250;58300;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;00:30;59962;55700;57700;108;18;2471;37564;10684;-1;8870;-1423;1120;552;21;10;84;3;8;2158;226;79;6100;2558;212;580;281;258;
2018-01-01;00:45;;54800;56750;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;01:00;57879;53900;55800;107;17;2474;35725;10660;-1;8585;-1398;1118;590;22;9;84;3;8;2162;225;78;6028;2364;194;581;279;258;
2018-01-01;01:15;;54300;56200;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;01:30;57901;54700;56600;104;17;2476;35182;10622;-1;8421;-1567;1110;1538;22;9;84;3;8;2165;224;78;6004;2210;207;575;278;257;
2018-01-01;01:45;;54450;56400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;02:00;57261;54200;56200;104;17;2493;34914;10551;-1;8280;-1747;1111;1539;23;9;84;3;8;2185;222;78;5967;2126;187;579;276;256;
2018-01-01;02:15;;53600;55350;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;02:30;56780;53000;54500;105;17;2505;34923;10434;-1;7470;-1522;1104;1746;23;10;84;3;8;2194;222;80;5806;1664;0;571;277;255;
2018-01-01;02:45;;51900;53600;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;03:00;54727;50800;52700;105;18;2509;34112;10300;-1;7471;-1886;1103;997;24;10;84;3;8;2198;222;81;5677;1498;296;573;277;253;
2018-01-01;03:15;;50000;52100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;03:30;53596;49200;51500;104;17;2504;34436;10208;-1;7497;-1461;1101;-810;23;9;84;3;8;2190;225;80;5681;1592;224;567;281;254;
2018-01-01;03:45;;48450;50850;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;04:00;52212;47700;50200;105;17;2497;34338;10018;-1;6542;-1463;1102;-944;24;10;85;3;8;2183;225;80;5655;887;0;570;282;250;
2018-01-01;04:15;;47100;49800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;04:30;51331;46500;49400;105;17;2502;34690;9819;-1;6349;-2015;1101;-1237;24;10;84;3;8;2187;225;82;5444;906;-1;568;283;250;
2018-01-01;04:45;;46150;49150;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;05:00;50629;45800;48900;105;18;2504;34253;9832;-1;6015;-2034;1093;-1156;25;10;84;3;8;2190;223;82;5425;591;-1;563;280;249;
2018-01-01;05:15;;45850;48900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;05:30;50844;45900;48900;105;17;2489;34416;9954;-1;5967;-2655;1092;-540;25;10;84;3;8;2175;223;83;5402;565;0;559;283;250;
2018-01-01;05:45;;45850;48850;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;06:00;50751;45800;48800;105;17;2485;34682;9840;-1;5986;-2958;1088;-493;25;10;84;3;8;2171;223;83;5391;595;0;554;284;251;
2018-01-01;06:15;;45850;49050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;06:30;51286;45900;49300;104;17;2481;34966;9828;-1;6358;-2869;1091;-688;24;10;83;3;8;2168;222;83;5443;916;0;554;286;251;
2018-01-01;06:45;;45950;49350;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;07:00;51180;46000;49400;105;17;2489;34768;9871;-1;6442;-2885;1091;-715;24;10;83;4;8;2175;223;82;5505;937;0;555;285;251;
2018-01-01;07:15;;46000;49500;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;07:30;51318;46000;49600;105;17;2481;34834;9980;-1;6566;-2839;1092;-916;24;10;84;3;8;2167;223;83;5581;985;0;559;282;250;
2018-01-01;07:45;;46250;49550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;08:00;51462;46500;49500;105;18;2505;35029;9861;-1;6659;-2835;1091;-970;24;10;84;3;8;2192;222;83;5593;1067;0;558;283;251;
2018-01-01;08:15;;46400;49450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;08:30;51099;46300;49400;105;17;2529;35557;9769;5;7076;-3082;1083;-1960;24;10;84;3;8;2213;224;83;5601;1475;0;554;281;248;
2018-01-01;08:45;;46350;49350;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;09:00;51035;46400;49300;107;17;2516;35634;9664;117;7187;-2901;1087;-2393;24;10;85;4;8;2202;223;83;5638;1549;0;555;283;249;
2018-01-01;09:15;;46950;49700;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;09:30;51668;47500;50100;106;17;2513;35888;9442;409;7541;-2905;1085;-2428;23;10;85;3;8;2198;225;83;5851;1374;316;547;287;250;
2018-01-01;09:45;;48000;50450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;10:00;52495;48500;50800;105;18;2516;36354;9338;766;7299;-2902;1075;-2073;23;10;85;3;9;2198;227;83;5996;1303;0;546;279;250;
2018-01-01;10:15;;49100;51450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;10:30;53597;49700;52100;106;17;2519;36397;9238;1106;6860;-3069;1079;-657;23;10;85;4;8;2202;226;83;6040;820;0;548;280;251;
2018-01-01;10:45;;50300;52600;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;11:00;54658;50900;53100;106;18;2526;36539;9292;1388;6822;-3067;1079;-47;23;11;85;3;8;2211;225;83;6013;809;0;550;278;251;
2018-01-01;11:15;;51500;53800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;11:30;56064;52100;54500;105;18;2501;36527;9360;1572;6806;-3302;1085;1390;23;10;85;3;8;2186;225;82;5896;910;0;551;282;253;
2018-01-01;11:45;;52800;55450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;12:00;57169;53500;56400;106;18;2512;36836;9534;1568;6968;-2851;1080;1398;23;10;85;3;8;2198;224;83;5922;1046;0;552;271;258;
2018-01-01;12:15;;54000;56250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;12:30;58379;54500;56100;106;19;2516;36152;9610;1597;7454;-2752;1074;2601;23;10;85;3;8;2199;226;82;5990;1464;0;551;272;252;
2018-01-01;12:45;;55300;57250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;13:00;59666;56100;58400;106;20;2511;36811;9409;1433;7829;-2755;1071;3231;23;10;84;4;8;2195;226;82;5963;1866;0;552;275;244;
2018-01-01;13:15;;55100;57500;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;13:30;58466;54100;56600;106;21;2513;36661;9173;1335;7662;-2716;1071;2641;23;10;85;3;8;2195;227;82;5858;1805;0;550;275;246;
2018-01-01;13:45;;53500;56100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;14:00;57285;52900;55600;104;20;2512;36375;8855;1087;7928;-2305;1076;1633;23;10;84;3;8;2196;226;82;5877;2051;0;553;277;245;
2018-01-01;14:15;;52700;55550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;14:30;56258;52500;55500;104;19;2511;36898;8553;893;8517;-1450;1073;-859;22;10;84;3;8;2197;223;82;5842;2675;0;548;278;246;
2018-01-01;14:45;;51850;54700;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;15:00;55044;51200;53900;105;19;2502;37722;8291;801;8329;-1656;1079;-2147;22;10;84;3;8;2188;223;82;5894;2436;0;546;284;249;
2018-01-01;15:15;;50950;53600;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;15:30;54913;50700;53300;104;19;2506;38678;8398;543;8441;-1225;1083;-3634;22;9;84;3;8;2192;224;83;5921;2408;112;549;283;251;
2018-01-01;15:45;;50600;53100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;16:00;54649;50500;52900;104;18;2519;39116;8717;286;8048;-958;1085;-4286;22;10;83;4;8;2206;222;83;5836;2107;105;552;280;254;
2018-01-01;16:15;;50550;52900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;16:30;54979;50600;52900;104;17;2523;40218;9342;204;8241;-840;1082;-5913;21;10;83;4;8;2208;225;83;5854;2277;109;551;281;250;
2018-01-01;16:45;;50950;53200;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;17:00;55705;51300;53500;104;15;2529;40994;9842;55;7732;-835;1075;-5807;21;10;83;4;8;2217;221;83;5843;1889;0;548;275;252;
2018-01-01;17:15;;52600;54750;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;17:30;58038;53900;56000;104;15;2534;43803;10213;-2;8284;-829;1068;-7151;19;10;83;3;8;2223;220;83;5965;1819;499;542;277;249;
2018-01-01;17:45;;54900;57000;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;18:00;60296;55900;58000;105;15;2541;45049;10264;-1;8618;-1189;1074;-6180;19;9;84;4;8;2229;221;82;5982;2022;614;549;276;249;
2018-01-01;18:15;;56500;58550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;18:30;61579;57100;59100;107;14;2535;45769;10222;-1;9139;-539;1062;-6729;19;10;83;4;8;2226;219;83;6195;1939;1005;540;279;243;
2018-01-01;18:45;;57550;59500;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;19:00;62822;58000;59900;107;15;2536;46154;10263;-1;9777;-63;1069;-7035;18;10;84;4;8;2227;218;83;6257;2317;1204;541;286;242;
2018-01-01;19:15;;58050;59900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;19:30;63153;58100;59900;107;12;2550;46872;10201;-1;11252;-63;1070;-8848;18;10;83;4;8;2240;220;83;6382;3092;1779;547;283;240;
2018-01-01;19:45;;58000;59750;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;20:00;62487;57900;59600;107;11;2557;47180;10163;-1;10537;-62;1065;-9070;18;11;84;3;8;2246;220;83;6397;2758;1383;547;280;239;
2018-01-01;20:15;;57700;59400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;20:30;61509;57500;59200;108;11;2561;47640;10067;-1;9500;-62;1073;-9387;18;11;84;4;8;2251;220;82;6301;2721;479;549;285;239;
2018-01-01;20:45;;57200;58850;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;21:00;60475;56900;58500;107;12;2561;47906;10091;-1;8091;-103;1067;-9256;18;11;83;4;8;2253;220;79;6245;1635;211;547;285;235;
2018-01-01;21:15;;56400;57950;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;21:30;59427;55900;57400;107;13;2556;48122;10074;-1;7586;-1351;1066;-8743;19;11;83;3;9;2249;220;78;5939;1472;175;547;282;237;
2018-01-01;21:45;;55400;56850;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;22:00;58386;54900;56300;108;13;2560;47721;9961;-1;7234;-1357;1066;-8917;19;11;84;4;8;2252;222;78;5960;1274;0;546;281;239;
2018-01-01;22:15;;55550;56950;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;22:30;58918;56200;57600;109;12;2553;47787;9581;-1;7569;-1110;1070;-8653;19;11;83;5;8;2246;221;78;6078;1487;4;550;283;237;
2018-01-01;22:45;;57450;58800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;23:00;61348;58700;60000;107;17;2558;48186;9438;-1;8668;-461;1065;-8228;18;11;83;3;8;2249;222;78;6213;1648;807;544;284;237;
2018-01-01;23:15;;58500;60000;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-01;23:30;60685;58300;60000;109;16;2546;48119;9265;-1;8481;-461;1067;-8455;19;11;83;5;8;2240;220;78;6188;1565;727;550;281;236;
2018-01-01;23:45;;58450;59300;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;00:00;60489;58600;58500;106;16;2580;48081;9326;-1;8176;-461;1074;-8408;19;11;83;3;8;2272;221;78;6099;1402;675;557;284;234;
2018-01-02;00:15;;57750;57650;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;00:30;58894;56900;56800;107;18;2698;47837;9177;-1;7539;-731;1073;-8821;20;11;83;4;8;2389;220;80;5999;1073;467;557;284;232;
2018-01-02;00:45;;55900;55650;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;01:00;56286;54900;54500;108;17;2704;46376;9010;-1;7359;-1610;1067;-8744;21;11;83;5;8;2396;220;81;6004;1006;349;552;283;232;
2018-01-02;01:15;;55200;54900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;01:30;56040;55500;55300;103;17;2702;45943;8837;-1;6912;-1798;1072;-7748;21;11;82;3;8;2391;220;83;5859;881;172;556;283;233;
2018-01-02;01:45;;55500;55050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;02:00;55482;55500;54800;102;18;2706;45403;8637;-1;6882;-1800;1069;-7533;21;10;82;3;9;2396;219;82;5855;1028;0;556;280;233;
2018-01-02;02:15;;54950;54050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;02:30;55083;54400;53300;103;18;2706;44358;8554;-1;6952;-2521;1064;-6149;22;11;82;3;8;2395;220;82;5999;954;0;552;282;230;
2018-01-02;02:45;;53550;52450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;03:00;53350;52700;51600;103;18;2704;43454;8218;-1;6943;-2888;1085;-6286;23;11;82;3;8;2394;220;82;5927;1017;0;567;284;234;
2018-01-02;03:15;;52150;51100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;03:30;52338;51600;50600;102;18;2697;43454;7818;-1;6920;-2926;1073;-6817;23;10;81;4;8;2385;221;82;5833;1087;0;559;281;234;
2018-01-02;03:45;;51200;50400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;04:00;51589;50800;50200;102;18;2698;43855;7568;-1;6747;-3396;1064;-7066;23;11;81;3;8;2385;223;82;5758;990;0;553;280;232;
2018-01-02;04:15;;50750;50050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;04:30;51522;50700;49900;101;18;2703;44015;7318;-1;6809;-3392;1060;-7108;23;10;80;3;8;2389;223;82;5750;1059;0;542;284;234;
2018-01-02;04:45;;51000;50300;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;05:00;51819;51300;50700;102;18;2699;44365;7030;-1;6788;-3160;1059;-7081;23;10;80;3;8;2388;220;82;5638;1150;0;542;284;233;
2018-01-02;05:15;;51900;51400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;05:30;53489;52500;52100;101;18;2699;45940;6870;-1;6943;-2576;1049;-7553;22;11;80;3;8;2390;218;83;5655;1289;0;531;284;234;
2018-01-02;05:45;;53250;53050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;06:00;54909;54000;54000;100;18;2691;47272;6430;-1;7042;-1833;1049;-7859;21;11;78;3;8;2380;220;82;5631;1411;0;527;289;233;
2018-01-02;06:15;;55050;55250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;06:30;57692;56100;56500;100;18;2706;48667;6005;-1;7836;-62;1043;-8621;20;11;79;3;8;2394;221;82;5713;2123;0;523;287;233;
2018-01-02;06:45;;57050;57550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;07:00;59563;58000;58600;100;18;2704;49792;5528;-1;9420;-57;1033;-8973;19;11;78;3;8;2399;215;82;5982;2142;1295;516;285;232;
2018-01-02;07:15;;59100;59400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;07:30;61423;60200;60200;99;17;2827;51371;5157;-1;9077;-21;1037;-8140;20;11;77;3;8;2426;312;81;6037;2037;1003;521;285;232;
2018-01-02;07:45;;61250;61150;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;08:00;63304;62300;62100;99;16;2957;53035;4923;-1;9462;-21;1038;-8203;20;11;75;5;8;2424;444;81;6076;2201;1185;518;287;233;
2018-01-02;08:15;;62750;62450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;08:30;64293;63200;62800;98;16;3211;54185;4717;6;8616;-20;1040;-7575;21;11;75;4;8;2449;673;80;6271;1590;755;521;287;232;
2018-01-02;08:45;;63550;63200;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;09:00;65030;63900;63600;101;16;3288;55302;4597;108;8553;-21;1032;-7946;21;12;73;9;8;2423;780;77;6290;1553;710;518;283;231;
2018-01-02;09:15;;64450;64150;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;09:30;66124;65000;64700;94;17;3445;55598;4534;332;8677;-26;1023;-7570;21;11;72;4;9;2440;919;77;6358;1638;681;519;275;230;
2018-01-02;09:45;;65400;65150;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;10:00;66985;65800;65600;95;16;3464;55807;4520;576;9015;-29;1028;-7507;21;11;73;4;8;2422;957;77;6455;1593;967;515;278;236;
2018-01-02;10:15;;66100;65950;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;10:30;67458;66400;66300;96;16;3491;55878;4408;740;9402;-27;1042;-7588;21;11;73;4;8;2411;997;75;6608;1613;1181;518;283;242;
2018-01-02;10:45;;66500;66600;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;11:00;67930;66600;66900;96;16;3488;55957;4248;800;9968;-27;1028;-7645;21;11;74;4;8;2416;989;74;6567;1850;1552;517;268;243;
2018-01-02;11:15;;66900;67350;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;11:30;68804;67200;67800;95;17;3496;56192;4194;949;10658;-27;1008;-7779;21;11;73;4;9;2412;1001;75;6501;2544;1612;501;261;245;
2018-01-02;11:45;;67650;68250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;12:00;69473;68100;68700;97;17;3560;56158;4183;1037;11114;-27;1046;-7713;21;11;72;7;9;2411;1069;71;6494;2948;1672;529;266;252;
2018-01-02;12:15;;68000;68550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;12:30;69931;67900;68400;100;17;3570;55966;4202;1152;11410;-27;1056;-7515;21;10;72;9;8;2421;1070;71;6382;2938;2089;538;266;252;
2018-01-02;12:45;;68600;69100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;13:00;70534;69300;69800;94;18;3574;56057;4437;1128;11775;-26;1051;-7574;21;11;72;3;8;2425;1070;70;6544;3008;2223;528;268;255;
2018-01-02;13:15;;68250;68650;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;13:30;69434;67200;67500;104;18;3571;56074;4720;1240;11302;-27;1043;-8612;21;12;81;3;9;2424;1071;67;6578;2769;1955;521;267;254;
2018-01-02;13:45;;67000;67100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;14:00;68527;66800;66700;105;18;3264;56068;4827;1076;10784;-27;1046;-8635;20;11;82;3;8;2412;777;67;6558;2500;1726;529;266;252;
2018-01-02;14:15;;66550;66550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;14:30;68079;66300;66400;105;18;3265;56080;5190;900;10798;-27;1048;-9299;20;12;82;3;8;2411;780;66;6479;2584;1734;527;265;255;
2018-01-02;14:45;;65400;65550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;15:00;66557;64500;64700;105;18;3160;55900;5727;710;9730;-27;1049;-9815;19;12;82;3;9;2408;677;66;6399;2091;1239;523;271;255;
2018-01-02;15:15;;64200;64500;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;15:30;66194;63900;64300;106;17;3146;56247;6213;449;10382;-31;1053;-11388;19;11;83;3;9;2394;677;66;6414;2332;1636;528;271;255;
2018-01-02;15:45;;63650;64100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;16:00;65682;63400;63900;110;17;3156;56299;6931;304;9660;-27;1048;-11816;19;11;84;7;9;2403;678;66;6309;2160;1191;528;261;259;
2018-01-02;16:15;;63500;63900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;16:30;65629;63600;63900;116;17;3231;56588;7430;128;9519;-26;1049;-12423;19;11;82;15;8;2411;746;67;6351;1978;1190;529;261;259;
2018-01-02;16:45;;63900;64450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;17:00;66046;64200;65000;123;16;3281;56699;7941;27;9813;-26;1044;-12871;20;11;83;21;9;2425;781;66;6394;1986;1433;533;250;261;
2018-01-02;17:15;;65200;66100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;17:30;67910;66200;67200;136;16;3548;56673;8163;-2;10015;-27;1075;-11689;21;11;83;34;9;2429;1044;67;6641;1980;1394;545;263;267;
2018-01-02;17:45;;67300;68450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;18:00;69493;68400;69700;185;16;3577;56707;8535;-1;10673;-26;1094;-11266;21;10;83;85;9;2437;1068;64;6698;2411;1564;553;275;266;
2018-01-02;18:15;;68700;70100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;18:30;70350;69000;70500;391;16;3592;56444;8737;-1;9764;-27;1077;-9643;23;10;83;288;9;2450;1069;63;6653;1979;1133;537;272;268;
2018-01-02;18:45;;69400;70900;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;19:00;71435;69800;71300;287;17;3599;56591;8810;-1;10146;-26;1073;-9061;22;10;83;184;9;2454;1069;67;6676;2054;1417;531;275;267;
2018-01-02;19:15;;69300;70750;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;19:30;70547;68800;70200;286;18;3594;56645;8940;-1;11308;-26;1077;-11294;22;10;83;183;8;2457;1062;67;6637;2464;2208;537;273;268;
2018-01-02;19:45;;68100;69350;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;20:00;68878;67400;68500;287;18;3451;56358;9250;-1;10205;-26;1079;-11742;21;10;83;183;8;2455;920;67;6684;1785;1735;539;275;265;
2018-01-02;20:15;;66550;67500;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;20:30;66822;65700;66500;287;18;2728;56043;9479;-1;9404;-44;1086;-12178;19;11;83;183;9;2454;198;67;6547;1654;1203;544;276;266;
2018-01-02;20:45;;64800;65450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;21:00;64636;63900;64400;286;17;2746;55413;9744;-1;7869;-506;1067;-11998;19;10;82;184;9;2450;220;68;6364;1361;145;534;267;266;
2018-01-02;21:15;;62900;63250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;21:30;62963;61900;62100;286;18;2750;54941;9993;-1;7908;-914;1067;-13084;19;11;83;183;8;2448;223;70;6359;1330;220;531;270;266;
2018-01-02;21:45;;61200;61250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;22:00;61448;60500;60400;286;19;2750;53924;10161;-1;7483;-1123;1077;-13126;20;11;83;183;9;2457;222;63;6322;1160;0;536;275;266;
2018-01-02;22:15;;61000;60750;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;22:30;61450;61500;61100;287;18;2757;53938;10139;-1;7464;-1300;1079;-12931;20;11;83;183;8;2462;224;63;6400;1064;0;540;273;266;
2018-01-02;22:45;;62550;62000;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;23:00;63819;63600;62900;287;17;2742;54007;10391;-1;8820;-1324;1081;-12200;19;11;83;183;9;2454;216;64;6522;2111;186;539;274;268;
2018-01-02;23:15;;63200;62400;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-02;23:30;63209;62800;61900;287;18;2716;53540;10601;-1;8559;-2517;1084;-11077;20;11;84;183;9;2453;190;64;6569;1827;163;542;275;267;
2018-01-02;23:45;;61650;61200;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;00:00;63024;60500;60500;274;18;2705;53287;10840;-1;7837;-2489;1091;-10538;20;11;83;170;9;2420;213;64;6512;1326;0;550;275;267;
2018-01-03;00:15;;59300;59450;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;00:30;61104;58100;58400;109;18;2681;51861;11008;-1;7619;-2404;1081;-10868;18;12;84;3;9;2386;223;64;6485;1134;0;542;273;267;
2018-01-03;00:45;;56950;57150;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;01:00;58297;55800;55900;108;18;2673;49509;11029;-1;7888;-3050;1074;-10950;19;12;84;3;9;2376;223;64;6431;1108;348;536;275;264;
2018-01-03;01:15;;55850;56000;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;01:30;57350;55900;56100;105;18;2655;47394;11118;-1;8223;-3094;1068;-10135;19;11;84;3;9;2359;223;64;6285;1570;367;528;278;263;
2018-01-03;01:45;;55650;55800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;02:00;56619;55400;55500;106;17;2648;46789;11059;-1;7618;-3116;1073;-9572;20;12;84;3;8;2354;222;64;6281;1337;0;533;280;260;
2018-01-03;02:15;;54650;54550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;02:30;56062;53900;53600;106;13;2649;46210;10816;-1;7567;-3347;1073;-9025;20;12;84;4;9;2354;222;64;6285;1282;0;538;278;258;
2018-01-03;02:45;;52950;52550;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;03:00;54051;52000;51500;106;13;2640;44858;10516;-1;7219;-3341;1060;-9019;21;12;84;3;9;2346;220;64;6318;901;0;534;273;253;
2018-01-03;03:15;;51350;51100;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;03:30;52875;50700;50700;106;13;2616;43926;10232;-1;7243;-3338;1055;-8976;21;11;84;3;9;2331;221;56;6282;960;0;529;274;252;
2018-01-03;03:45;;50250;50250;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;04:00;51831;49800;49800;106;13;2619;43257;10015;-1;7096;-3303;1039;-9011;21;12;84;3;9;2331;224;56;6138;959;0;521;269;250;
2018-01-03;04:15;;49650;49600;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;04:30;51616;49500;49400;106;13;2615;43384;10028;-1;6848;-3153;1053;-9278;21;12;84;3;9;2328;223;56;6040;809;0;528;277;249;
2018-01-03;04:45;;49750;49800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;05:00;51763;50000;50200;106;13;2614;43321;9629;-1;6752;-2506;1070;-9235;21;12;84;3;9;2325;224;56;5951;802;0;529;295;247;
2018-01-03;05:15;;50750;51050;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;05:30;53528;51500;51900;106;12;2601;44132;9545;-1;6796;-1885;1062;-8839;20;12;84;4;8;2314;222;57;5945;852;0;520;300;241;
2018-01-03;05:45;;52200;52800;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;06:00;54950;52900;53700;106;12;2589;45599;9068;-1;7335;-1475;1050;-9333;20;11;84;3;9;2303;221;57;6007;1328;0;516;293;242;
2018-01-03;06:15;;54150;55200;;;;;;;;;;;;;;;;;;;;;;;;;
2018-01-03;06:30;57813;55400;56700;106;16;2577;47643;8599;-1;7614;-579;1017;-9179;19;12;84;4;9;2291;221;56;6083;1532;0;502;285;230;
2018-01-03;06:45;;56450;57600;;;;;;;;;;;;;;;;;;;;;;;;;
